filename,title,authors,doi,arxiv_id,keywords,summary,tps,inference_time,tokens,mode,model,platform
2601.13588v1_TREX Tokenizer Regression for Optimal Data Mixture.pdf,Exact paper title,"Inho Won1, Hangyeol Yoo2, Minkyung Cho1, Jungyeul Park1, Hoyun Song4†, KyungTae Lim1, †",10.48550/arXiv/2303.04112,10.48550/arXiv/2303.04112,"Tokenizer, Regression, Data Mixture, Multilingual, LLM",Building effective tokenizers for multilingual Large Language Models requires careful control over language-specific data mixtures.,44.79,3.639,163,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13589v1_Motion-to-Response Content Generation via Multi-Ag.pdf,Exact paper title,HyeYoung Lee,arXiv:2601.13589v1,2601.13589,"Speech Emotion Recognition, Multi-Agent Systems, Content Generation, Safety Verification, On-Device AI",A multi-agent AI system for real-time generation of response-oriented media content based on audio-derived emotional signals.,45.47,2.595,118,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13590v1_Vulnerability of LLMs Belief Systems LLMs Belief R.pdf,Exact paper title,"Fan Huang, Haewoon Kwak, Jisun An",10.48550/arXiv.2311.07818,arXiv:2311.07818,"Large Language Models, belief systems, persuasion",This study evaluates how LLMs adopt counterfactual beliefs under persuasive interactions using the SMCR framework.,44.56,2.715,121,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13591v1_DSAEval Evaluating Data Science Agents on a Wide R.pdf,Evaluating Data Science Agents on a Wide Range of Real-World Data Science Problems,"Maojun Sun, Yifei Xie, Yue Wu, Ruijian Han, Binyan Jiang, Defeng Sun, Jian Huang",10.48550/arXiv/2303.06682,10.48550/arXiv/2303.06682,"data science, agents, LLM, benchmark, evaluation","This paper introduces DSAEval, a benchmark evaluating 641 real-world data science problems across 285 datasets, highlighting challenges in open-ended, multi-modal tasks.",46.28,3.932,182,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13592v1_Machine learning based radiative parameterization .pdf,Machine learning based radiative parameterization scheme and its performance in operational reforecast experiments,"Jing Hao, Xiao Sa1, Li Haoyu, Xiao Huadong, Xue Wei",10.5194/arrmw-1234-2023,N/A,"Machine learning, Radiation, Hybrid model, Operational reforecast experiments","This study evaluates a machine learning emulator for the Rapid Radiative Transfer Model within China Meteorological Administration's operational framework, demonstrating improved computational efficiency.",47.69,3.376,161,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13599v1_Diffusion In Diffusion Breaking the Autoregressive.pdf,Exact paper title,"Linrui Ma, Yufei Cui, Kai Han, Yunhe Wang",10.5281/zenodo.1234567,arXiv:2601.13599,"diffusion models, block diffusion, autoregressive, generative models",A new framework to overcome irreversibility and myopia in block diffusion models by combining draft generation with refined global diffusion.,45.48,2.88,131,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13600v1_Foundations of Global Consistency Checking with No.pdf,Exact paper title,"Paul He, Elke Kirschbaum, Shiva Kasiviswanathan",10.1234/example.doi,12345678,"consistency checking, LLM oracles, fact verification",Ensuring global consistency of natural language facts requires efficient verification methods.,43.88,2.438,107,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13614v1_CauScientist Teaching LLMs to Respect Data for Cau.pdf,Exact paper title,"Bo Peng, Sirui Chen, Lei Xu, Chaochao Lu",10.5281/zenodo.1234567,arXiv:2601.13614v1,"causal discovery, LLM, statistical inference",A framework that combines LLMs and probabilistic statistics to improve causal discovery.,44.59,2.736,122,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13622v1_CARPE Context-Aware Image Representation Prioritiz.pdf,Context-Aware Image Representation Prioritization via Ensemble,"Donghee Lee, Rui Cai, Zhe Zhao",arXiv:2601.13622v1,2601.13622,"Context-Aware, Image Representation, Ensemble, Vision-Language Models","Recent advancements in Large Vision-Language Models (LVLMs) have pushed them closer to general-purpose assistants. This paper proposes CARPE, a novel framework that enhances classification by prioritizing image representations through ensemble strategies.",46.58,3.199,149,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13632v1_Resilient Routing Risk-Aware Dynamic Routing in Sm.pdf,Resilient Routing: Risk-Aware Dynamic Routing in Smart Logistics via Spatiotemporal Graph Learning,"Zhiming Xue, Sichen Zhao, Yalun Qi, Xianling Zeng, Zihan Yu",10.1234/example.doi,N/A,"Smart Logistics, Graph Neural Network, Dynamic Routing, Supply Chain Resilience",The paper presents a Risk-Aware Dynamic Routing framework integrating spatiotemporal graph learning to enhance logistics resilience.,46.13,3.382,156,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13645v1_Quadratic Upper Bound for Boosting Robustness.pdf,Exact paper title,"Euijin Y Ou, Hyang-Won Lee",10.48550/arXiv.2024.12345,arXiv:2408.12345,"adversarial training, robustness, loss function",This paper presents a quadratic upper bound for improving robustness in fast adversarial training without stronger inner maximization.,44.91,2.627,118,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13647v1_Fusion Segment Transformer Bi-Directional Attentio.pdf,Fusion Segment Transformer: Bi-Directional Attention Guided Fusion,"Yumin Kim, Seonghyeon Go",10.1234/example.doi,12345678,"AI-generated music detection, Full-audio segment detection, Musical structure analysis, Cross-modal fusion layer",A proposed improved Segment Transformer for full-audio AI-generated music detection.,44.84,2.587,116,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13649v1_Fairness or Fluency An Investigation into Language.pdf,Exact paper title,"Xiaolin Zhou, Zheng Luo, Yicheng Gao, Qixuan Chen, Xiyang Hu, Yue Zhao, Ruishan Liu",10.48550/arXiv.2024.12345,12345,"language bias, LLM-as-a-judge, language families","This paper investigates language bias in pairwise LLM-as-a-judge evaluations, examining disparities across language families and cross-lingual contexts.",45.48,3.43,156,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13655v1_Why Does the LLM Stop Computing An Empirical Study.pdf,Why Does the LLM Stop Computing: An Empirical Study of User-Reported Failures in Open-Source LLMs,"Guangba Yu, Zirui Wang, Yujie Huang, Renyi Zhong, Yuedong Zhong, Yilun Wang, Michael R. Lyu",10.1234/acm2026,,"Large Language Models, Failure Analysis, Empirical Study",An empirical investigation of real-world failures in open-source LLMs reveals systemic reliability issues.,46.03,3.519,162,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13657v1_Communication-Free Collective Navigation for a Swa.pdf,Communication-Free Collective Navigation for a Swarm of UA Vs,"Myong-Yol Choi, Hankyoul Ko, Hanse Cho, Changseung Kim, Seunghwan Kim, Jaemin Seo, Hyondong Oh",10.48550/arXiv/2303.04112,10.48550/arXiv/2303.04112,"multi-robot systems, collective navigation, sensor-based control, deep reinforcement learning",A deep reinforcement learning based controller enables robust collective navigation of UA V swarms in communication-denied environments using implicit leader-follower dynamics.,46.86,4.034,189,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13659v1_Temporal-Spatial Decouple before Act Disentangled .pdf,TEMPORAL-SPA TIAL DECOUPLE BEFORE ACT: DISENTANGLED REPRESENTA TION,"Chunlei Meng, Ziyang Zhou, Lucas He, Xiaojing Du, Chun Ouyang, Zhongxue Gan",10.1234/example.doi,12345678,"Multimodal Sentiment Analysis, Temporal-Spatial Decoupling, Representation Learning","Integrates linguistic, visual, and acoustic signals while addressing spatiotemporal heterogeneity.",46.84,3.352,157,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13671v1_The Orchestration of Multi-Agent Systems Architect.pdf,Exact paper title,"Apoorva Adimulam, Rajesh Gupta, Sumit Kumar",10.1234/example.doi,N/A,"Agent orchestration, Agent-to-Agent protocol","Orchestrated multi-agent systems represent the next stage in AI evolution, integrating planning, policy enforcement, state management, and quality operations.",44.82,2.655,119,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13684v1_HeteroCache A Dynamic Retrieval Approach to Hetero.pdf,Exact paper title,"Zhiyuan Shi, Qibo Qiu, Feng Xue, Zhonglin Jiang, Li Yu, Jian Jiang, Xiaofei He, Wenxiao Wang",10.1234/example.doi,1.23456,"Heterogeneous KV cache, Dynamic retrieval, Attention drift, Long-context inference",A dynamic retrieval approach to address the linear memory growth of KV caches in long-context LLM inference.,45.72,3.499,160,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13687v1_Understanding Mental States to Guide Social Influe.pdf,Understanding Mental States to Guide Social Influence in Multi-Person Group Dialogue,"Zhichao Liang, Satoshi Nakamura",10.48550/arXiv.2024.12345,arXiv:2409.0123,"social interaction, mental states, language models","This paper introduces SocialMindChange, a benchmark that evaluates models' ability to influence evolving mental states in multi-agent dialogue.",44.9,2.873,129,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13693v1_End-to-End Reverse Screening Identifies Protein Ta.pdf,End-to-End Reverse Screening Identifies Protein,"Shengjie Xu, Xianbin Ye, Mengran Zhu, Xiaonan Zhang, Shanzhuo Zhang, Xiaomin Fang",10.1101/2026.2601,2601.13693,"Reverse screening, Target identification, Biomolecular structure prediction, HelixFold3","Identifying protein targets for small molecules, or reverse screening, is essential for understanding drug action...",46.86,3.265,153,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13697v1_Uncertainty-Aware Gradient Signal-to-Noise Data Se.pdf,Exact paper title,"Zhihang Yuan, Chengyu Yue, Long Huang, Litu Ou, Lei Shi",10.48550/arXiv.2311.07818,arXiv:2311.07818,"Instruction tuning, Uncertainty-aware, Data selection",An objective-agnostic data selection framework that leverages uncertainty-aware G-SNR to improve instruction tuning efficiency.,44.38,2.997,133,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13698v1_Does Privacy Always Harm Fairness Data-Dependent T.pdf,Exact paper title,"Arjun Nichani, Hsiang Hsu, Chun-Fu (Richard) Chen, Haewon Jeong",10.1093/pasj/psa.2026,2601.13698v1,"fairness, privacy, privacy-preserving, machine learning","This paper explores the data-dependent trade-offs between fairness, privacy, and accuracy using information-theoretic methods.",45.16,2.989,135,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13704v1_Performance and Complexity Trade-off Optimization .pdf,Performance and Complexity Trade-off,"Esteban Gomez, Tom B. Hackett",10.1109/TAP.2020.99901,not found,"speech machine learning, low-complexity, voice activity detection, deep fake detection",Optimization of speech models during training balances performance and computational complexity.,45.16,2.436,110,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13707v1_Attention-space Contrastive Guidance for Efficient.pdf,Exact paper title,"Yujin Jo, Sangyoon Bae, Taesup Kim",10.48550/arXiv.2024.12345,arXiv:2409.12345,"hallucination mitigation, vision-language models, contrastive guidance",Addressing hallucinations in LVLMs by introducing contrastive guidance to align language with visual evidence.,45.2,2.744,124,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13709v1_Hidden in Plain Text Measuring LLM Deception Quali.pdf,Exact paper title,"Christopher Kao, Vanshika Vats, James Davis","77SPARX Studio, Inc.",N/A,"large language models, natural language processing, autonomous game players, social deduction games",Study of LLM deception in the Social Deduction Game using social deduction games.,44.72,2.639,118,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13710v1_Who Should Have Surgery A Comparative Study of Gen.pdf,Exact paper title,"Sayeed Shafayet Chowdhury, Snehasis Mukhopadhyay, Shiaofen Fang, Vijay R. Ramakrishnan",10.1007/s40296-023-02432-7,N/A,"Chronic Rhinosinusitis, clinical decision support, generative artificial intelligence","Artificial intelligence has reshaped medical imaging, yet the use of AI on clinical data for prospective decision support remains limited. We study pre-operative prediction of clinically meaningful improvement in chronic rhinosinusitis (CRS), defining success as a≥8.9-point reduction in SNOT-22 at 6 months (MCID).",47.8,4.038,193,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13717v1_Simulated Ignorance Fails A Systematic Study of LL.pdf,Exact paper title,"Zehan Li, Yuxuan Wang, Ali El Lahib, Ying-Jieh Xia, Xinyu Pi",10.48550/arXiv.2311.14648,2311.14648,"LLM, forecasting, knowledge cutoff, retrospective evaluation",Evaluating LLM forecasting capabilities is constrained by a tension between rigorous evaluation and data availability.,44.32,2.978,132,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13719v1_Hierarchical Long Video Understanding with Audiovi.pdf,Exact paper title,"Xinlei Yin, Xiulian Peng, Xiao Li, Zhiwei Xiong, Yan Lu",10.48550/arXiv.2024.12345,arXiv:2409.12345,"long video understanding, audiovisual entity cohesion, agentic search",A unified framework for long-video understanding integrating audiovisual entity cohesion and hierarchical indexing with agentic search.,46.55,2.986,139,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13722v1_OP-Bench Benchmarking Over-Personalization for Mem.pdf,Exact paper title,"Yulin Hu, Zimo Long, Jiahe Guo, Xingyu Sui, Xing Fu",10.1093/pasj/psa123,arxiv:2601.13722,"memory-augmented, personalized agents, over-personalization",This paper evaluates over-personalization in memory-augmented conversational agents and proposes mitigation strategies.,46.04,2.997,138,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13734v1_Towards robust long-context understanding of large.pdf,Exact paper title,Chenyu Hui,10.48550/arxiv/2303.06912,2303.06912,Technical tags,A framework for enhancing long-context understanding via active recap learning.,43.7,2.037,89,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13735v1_Reasoning or Fluency Dissecting Probabilistic Conf.pdf,Exact paper title,"Hojin Kim, Jaehyung Kim",10.48550/arXiv/2303.04112,arXiv:2303.04112,"probabilistic confidence, reasoning quality, best-of-n selection","This paper investigates whether probabilistic confidence metrics reliably reflect reasoning fidelity in Best-of-N selection, challenging the assumption that higher confidence equals better reasoning.",45.23,2.897,131,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13749v1_Pro-AI Bias in Large Language Models.pdf,Pro-AI Bias in Large Language Models,"Benaya Trabelsi, Jonathan Shaki, Sarit Kraus",10.48550/arXiv.2024.12345,arXiv:2409.12345,"pro-AI bias, large language models, decision support",Investigates systematic preferential bias toward AI in LLMs across decision-support tasks.,45.38,2.733,124,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13752v1_Finding RELIEF Shaping Reasoning Behavior without .pdf,Exact paper title,"Chak Tou Leong, Dingwei Chen, Heming Xia, Qingyu Yin, Sunbowen Lee, Jian Wang, Wenjie Li",10.48550/arXiv.2024.12345,arXiv:2409.12345,"belief engineering, reasoning behavior, logit probing",This paper proposes Rea-son Belief Engineering to shape reasoning behavior in large models without relying on reasoning traces.,46.14,3.23,149,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13761v1_DARC Decoupled Asymmetric Reasoning Curriculum for.pdf,Decoupled Asymmetric Reasoning Curriculum for LLM Evolution,"Shengda Fan, Xuyan Ye, Yankai Lin",10.48550/arXiv.2303.08713,arXiv:2601.13761,"self-play, LLM evolution, reasoning curriculum","Self-play with large language models has emerged as a promising paradigm for achieving self-improving artificial intelligence. However, existing self-play frameworks often suffer from optimization instability...",46.02,3.173,146,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13768v1_vLinear A Powerful Linear Model for Multivariate T.pdf,Exact paper title,"Wenzhen Yue, Ruohao Guo, Ji Shi, Zihan Hao, Shiyu Hu, Xianghua Ying",10.48550/arXiv/2303.04112,2303.04112,"linear models, time series forecasting, multivariate correlations",A lightweight linear-based multivariable time series forecaster with improved inference speed and accuracy.,45.28,3.158,143,warm,LFM-2.5,AMD RX 6800 (Vulkan)
2601.13770v1_Look-Ahead-Bench a Standardized Benchmark of Look-.pdf,Look-Ahead-Bench: a Standardized Benchmark of Look-ahead Bias in Point-in-Time LLMs for Finance,Mostapha Benhenda,arXiv:2601.13770v1,arXiv:2601.13770,"financial modeling, look-ahead bias, LLM evaluation","This paper introduces Look-Ahead-Bench, a standardized benchmark measuring look-ahead bias in Point-in-Time Large Language Models for finance, evaluating performance across market regimes.",45.77,3.168,145,warm,LFM-2.5,AMD RX 6800 (Vulkan)
