title,authors,doi,arxiv_id,keywords,processing_time_ms,filename
FlowAct-R1: Towards Interactive Humanoid Video,"Xing Wang, Tianshu Hu∗†, Yulong
Wang, Jianwen Jiang",None,arXiv:2601.10103,,39.68620300292969,2601.10103v1_FlowAct-R1 Towards Interactive Humanoid Video Gene.pdf
Grounding Agent Memory in Contextual Intent,"Contextual History, Jiawei Han1",None,arXiv:2601.10702,,42.64426231384277,2601.10702v1_Grounding Agent Memory in Contextual Intent.pdf
MatchTIR: Fine-Grained Supervision for,"Sunhao Dai1, Jun Xu1, Dawei Yin2, Shuaiqiang Wang2",None,arXiv:2601.10712,,40.07768630981445,2601.10712v1_MatchTIR Fine-Grained Supervision for Tool-Integra.pdf
ZeroDVFS: Zero-Shot LLM-Guided Core and Frequency,,None,arXiv:2601.08166,,36.550045013427734,2601.08166v1_ZeroDVFS Zero-Shot LLM-Guided Core and Frequency A.pdf
GeoDynamics: A Geometric State-Space Neural,"Riemannian Manifolds, Tingting Dan
Jiaqi Ding
Guorong",None,arXiv:2601.13570,,39.98589515686035,2601.13570v1_GeoDynamics A Geometric State-Space Neural Network.pdf
DPWriter: Reinforcement Learning with,"Yi Zhao1, Xiting Wang1B, Ruihua Song1B",None,arXiv:2601.09609,,40.285587310791016,2601.09609v1_DPWriter Reinforcement Learning with Diverse Plann.pdf
SpikeVAEDiff: Neural Spike-based Natural Visual Scene Reconstruction via,"Neural Spike, Taiyan Zhou",None,arXiv:2601.09213,,40.38548469543457,2601.09213v1_SpikeVAEDiff Neural Spike-based Natural Visual Sce.pdf
Redundancy-Driven Top-k Functional Dependency,Xiaolong Wan,None,arXiv:2601.10130,,42.94443130493164,2601.10130v1_Redundancy-Driven Top-k Functional Dependency Disc.pdf
Sparsity Is Necessary: Polynomial-Time Stability for Agentic,,None,arXiv:2601.08271,,43.16854476928711,2601.08271v1_Sparsity Is Necessary Polynomial-Time Stability fo.pdf
HeteroCache: A Dynamic Retrieval Approach to Heterogeneous KV Cache,"Wenxiao Wang1,†, Feng Xue3, Qibo Qiu2,1",None,arXiv:2601.13684,,40.08173942565918,2601.13684v1_HeteroCache A Dynamic Retrieval Approach to Hetero.pdf
Toward Understanding Unlearning Difficulty: A Mechanistic Perspective,"Ziheng Chen, Global Tech, Jiali Cheng",None,arXiv:2601.09624,,38.62500190734863,2601.09624v1_Toward Understanding Unlearning Difficulty A Mecha.pdf
Decoder-Free Supervoxel GNN for Accurate,"Heloisa Barbosa Da Silva1,4, Andrea Protani1,2⋆, Sapienza Università di, Albert Sund",None,arXiv:2601.14055,"Brain Tumor Localization · Graph Neural Networks · Multi-
modal MRI · Supervoxel · Regression
1",41.31317138671875,2601.14055v1_Decoder-Free Supervoxel GNN for Accurate Brain-Tum.pdf
Region of interest detection for efficient aortic segmentation,"Artificial Intelligence, Tom Lenaertsb, Loris Giordanoa, Ziekenhuis Brussel",None,arXiv:2601.08683,"Detection, Segmentation, Multi-task learning, Cascade models, Aorta",40.15779495239258,2601.08683v1_Region of interest detection for efficient aortic .pdf
Subspace Alignment for Vision-Language Model Test-time Adaptation,"Monica Xiao, Yuchen Yan2, Ruizhong Qiu1, Tianxin Wei1",None,arXiv:2601.08139,,42.00005531311035,2601.08139v1_Subspace Alignment for Vision-Language Model Test-.pdf
PepEDiﬀ: Zero-Shot Peptide Binder Design via Protein,,None,arXiv:2601.13327,,38.633108139038086,2601.13327v1_PepEDiff Zero-Shot Peptide Binder Design via Prote.pdf
XGBoost Forecasting of NEPSE Index Log Returns with Walk,"Rumi Suwala, Log Returns",None,arXiv:2601.08896,"NEPSE Index
stock index forecasting
XGBoost
walk-forward validation
hyperparameter optimization
time series forecasting
emerging markets
feature engineering
A B S T R A C T
This study develops a robust machine learning framework for one-step-ahead forecasting of daily log-
returns in the Nepal Stock Exchange (NEPSE) Index using the XGBoost regressor. A comprehensive
feature set is engineered, including lagged log-returns (up to 30 days) and established technical
indicators such as short- and medium-term rolling volatility measures and the 14-period Relative
Strength Index. Hyperparameter optimization is performed using Optuna with time-series cross-
validation on the initial training segment. Out-of-sample performance is rigorously assessed via walk-
forward validation under both expanding and fixed-length rolling window schemes across multiple lag
configurations, simulating real-world deployment and avoiding lookahead bias. Predictive accuracy
is evaluated using root mean squared error, mean absolute error, coefficient of determination (𝑅2)",41.75138473510742,2601.08896v1_XGBoost Forecasting of NEPSE Index Log Returns wit.pdf
Value-Aware Numerical Representations for Transformer Language Models,"Mihai Dascalu, Stefan Ruseti",None,arXiv:2601.09706,,36.067962646484375,2601.09706v1_Value-Aware Numerical Representations for Transfor.pdf
SAGE: Tool-Augmented LLM Task Solving Strategies,"Fikret Sivrikaya1,3, Tobias Küster1,3, Oskar F. Kupke1,3, Robert K. Strehlow1,3∗",None,arXiv:2601.09750,,42.53506660461426,2601.09750v1_SAGE Tool-Augmented LLM Task Solving Strategies in.pdf
Human–AI Collaborative Inductive Thematic Analysis: How AI,"Mary Abiswin Apam†4, Xiaoming Zhai1, Kwame Owoahene",None,None,,35.46595573425293,2601.11850v1_Human-AI Collaborative Inductive Thematic Analysis.pdf
"Critically Engaged Pragmatism: A Scientific Norm and Social, Pragmatist",J. Lee*,None,None,,38.08736801147461,2601.09753v1_Critically Engaged Pragmatism A Scientific Norm an.pdf
LLMOrbit: A Circular Taxonomy of Large Language Models,Vijay S. Agneeswaran,None,arXiv:2601.14053,,44.19207572937012,2601.14053v1_LLMOrbit A Circular Taxonomy of Large Language Mod.pdf
BoxMind: Closed-loop AI strategy optimization for elite boxing,"Kaiwen Wang∗1, Kaili Zheng*1, Chenyi Guo†1, Qingmin Fan2",None,arXiv:2601.11492,,39.19792175292969,2601.11492v1_BoxMind Closed-loop AI strategy optimization for e.pdf
PASs-MoE: Mitigating Misaligned Co-drift among Router and Experts via,"Yandu Sun4, Pathway Activation Subspaces, Yonghui Yang3",None,arXiv:2601.13020,,43.84875297546387,2601.13020v1_PASs-MoE Mitigating Misaligned Co-drift among Rout.pdf
A Unified Variational Imputation Framework for,"Jinhao Li, Hao Wang",None,arXiv:2601.13476,,39.114952087402344,2601.13476v1_A Unified Variational Imputation Framework for Ele.pdf
"Prompt Injection Mitigation with Agentic AI, Nested Learning,","Continuum Mem-
ory Systems, Deborah A. Dahl
Principal",None,arXiv:2601.13186,,38.19727897644043,2601.13186v1_Prompt Injection Mitigation with Agentic AI Nested.pdf
From Symbolic to Natural-Language Relations: Rethinking Knowledge,"Global Tech, Yushang Lai
Walmart",None,arXiv:2601.09069,,39.653778076171875,2601.09069v1_From Symbolic to Natural-Language Relations Rethin.pdf
Abstract— There are 50 billion pieces of litter in the,,None,None,,44.960737228393555,2601.11876v1_AI for Green Spaces Leveraging Autonomous Navigati.pdf
KALE: Enhancing Knowledge Manipulation in Large Language Models,,None,arXiv:2601.07430,,41.777610778808594,2601.07430v1_KALE Enhancing Knowledge Manipulation in Large Lan.pdf
ConvoLearn: A Dataset of Constructivist Tutor-Student Dialogue,"Roy Pea
Hari Subramonyam, Claude Sonnet 4.5",None,arXiv:2601.08950,,42.17195510864258,2601.08950v1_ConvoLearn A Dataset of Constructivist Tutor-Stude.pdf
Simple Network Graph Comparative Learning,"Shiqiang Xub, Chuanyi Liua, Qiang Yua, Xinran Chenga",None,arXiv:2601.10150,"Filters
Siamese network
Graph contrastive learning
Unsupervised representation learning
A B S T R A C T
The effectiveness of contrastive learning methods has been widely recognized in the field of graph
learning, especially in contexts where graph data often lack labels or are difficult to label. However, the application of these methods to node classification tasks still faces a number of challenges. First, existing data enhancement techniques may lead to significant differences from the original view when
generating new views, which may weaken the relevance of the view and affect the efficiency of model
training. Second",39.14928436279297,2601.10150v1_Simple Network Graph Comparative Learning.pdf
"Full Disclosure, Less Trust? How the Level of Detail about AI Use in News",,None,arXiv:2601.09620,,39.150238037109375,2601.09620v1_Full Disclosure Less Trust How the Level of Detail.pdf
LLM for Large-Scale Optimization Model Auto-Formulation: A,"Ruihao Zhu7, Yuhang Lu 2, Jianming Mao3, Shuyi Sun2",None,arXiv:2601.09635,,35.87031364440918,2601.09635v1_LLM for Large-Scale Optimization Model Auto-Formul.pdf
One Instruction Does Not Fit All: How Well Do Embeddings Align,"Mayank Singh, Arya Shah, Himanshu Beniwal",None,arXiv:2601.10205,,37.85204887390137,2601.10205v1_One Instruction Does Not Fit All How Well Do Embed.pdf
RAG-3DSG: ENHANCING 3D SCENE GRAPHS WITH,"Yue Chang, Yi Chen, Zhaofan Zhang, Rufeng Chen",None,arXiv:2601.10168,,39.933204650878906,2601.10168v1_RAG-3DSG Enhancing 3D Scene Graphs with Re-Shot Gu.pdf
ARC: Active and Reflection-driven Context Management for Long-Horizon,"Shousheng Jia3, Zhenyu Duan3, Yilun Yao1, Elsie Dai1",None,arXiv:2601.12030,,39.128780364990234,2601.12030v1_ARC Active and Reflection-driven Context Managemen.pdf
SafeRedir: Prompt Embedding Redirection for,"Kangjie Chen, Tianwei Zhang, Jie Zhang",None,arXiv:2601.08623,,36.08345985412598,2601.08623v1_SafeRedir Prompt Embedding Redirection for Robust .pdf
R2PO: Decoupling Training Trajectories,"Residual Rollout-Head, Bin Xie1,2, Large Language Models, Decoupling Training Trajectories",None,arXiv:2601.11960,,37.15658187866211,2601.11960v1_R2PO Decoupling Training Trajectories from Inferen.pdf
HIERARCHICAL ORTHOGONAL RESIDUAL SPREAD FOR PRECISE MASSIVE EDITING IN,"Yuheng Yang1, Guangxu Chen2*, Jingxin Han3",None,arXiv:2601.11441,,36.730051040649414,2601.11441v1_Hierarchical Orthogonal Residual Spread for Precis.pdf
for Efficient Hallucination Mitigation in LVLMs,Yujin Jo,None,arXiv:2601.13707,,37.08481788635254,2601.13707v1_Attention-space Contrastive Guidance for Efficient.pdf
Reasoning over Precedents Alongside Statutes:,"Ligong Han1, Wenqi Wei6, Dimitris N. Metaxas1†, Jiahui Zhao5",None,arXiv:2601.08000,,40.15779495239258,2601.08000v1_Reasoning over Precedents Alongside Statutes Case-.pdf
INSIGHT: Interpretable Semantic Hierarchies in Vision-Language Encoders,"Jonas Fischer, Amin Parchami-Araghi, Sukrut Rao, Bernt Schiele",None,arXiv:2601.13798,,39.64996337890625,2601.13798v1_Insight Interpretable Semantic Hierarchies in Visi.pdf
Do Neural Codecs Generalize? A Controlled Study Across Unseen,Jinchuan Tian2,None,arXiv:2601.12205,,44.321298599243164,2601.12205v1_Do Neural Codecs Generalize A Controlled Study Acr.pdf
An Evolutionary Framework for Automatic,,None,arXiv:2601.12723,,37.108421325683594,2601.12723v1_An Evolutionary Framework for Automatic Optimizati.pdf
Q-realign: Piggybacking Realignment on Quantization for Safe and,"Xiaoming Zhai1
Lingzi Hong2, Ninghao Liu3, Geng Yuan1",None,arXiv:2601.08089,,39.97039794921875,2601.08089v1_Q-realign Piggybacking Realignment on Quantization.pdf
"Creating Disability Story Videos with Generative AI: Motivation,","Hyungsin Kim
HyuKim@clarku.edu, Dylan Clements",10.1145/3772318.3791495,arXiv:2601.12617,"Disability, Storytelling, Video, Generative AI, LLM
ACM Reference Format:
Shuo Niu",38.27834129333496,2601.12617v1_Creating Disability Story Videos with Generative A.pdf
Hierarchical Sparse Circuit Extraction from,"Mohammed Mudassir Uddin∗, Shahnawaz Alam, Mohammed Kaif Pasha",None,arXiv:2601.12879,"Mechanistic interpretability, sparse computational
graphs, circuit discovery, transformer architectures, causal in-
ference",33.124685287475586,2601.12879v1_Hierarchical Sparse Circuit Extraction from Billio.pdf
DroneVLA: VLA based Aerial Manipulation,"Miguel Altamirano Cabrera, Amir Habel∗
Amir.Habel@skoltech.ru, Jeffrin Sam",None,arXiv:2601.13809,"Aerial Manipulation, Vision-Language-Action Models, Human-Robot
Interaction, Visual Surveying, Robotic Fetch-and-Carry
1",39.08228874206543,2601.13809v1_DroneVLA VLA based Aerial Manipulation.pdf
OPTIMAL POWER ALLOCATION AND SUB-OPTIMAL CHANNEL,"Dowon Kim, Kyungseop Shin",None,arXiv:2601.12242,"Non-orthogonal multiple access (NOMA), deep reinforcement learning (DRL), wireless network, resource
allocation
1",35.23540496826172,2601.12242v1_Optimal Power Allocation and Sub-Optimal Channel A.pdf
Efficient Privacy-Preserving Retrieval Augmented,Jiale Guo†,None,arXiv:2601.12331,,40.143728256225586,2601.12331v1_Efficient Privacy-Preserving Retrieval Augmented G.pdf
Pixelwise Uncertainty Quantiﬁcation of Accelerated,"Riccardo
Lattanzi, Lokesh B Gautham Muthukumar, Yvonne W. Lui",None,arXiv:2601.13236,,37.34993934631348,2601.13236v1_Pixelwise Uncertainty Quantification of Accelerate.pdf
Simulated Ignorance Fails: A Systematic Study of LLM Behaviors on Forecasting,"Ali El Lahib2, Yuxuan Wang2",None,arXiv:2601.13717,,43.784379959106445,2601.13717v1_Simulated Ignorance Fails A Systematic Study of LL.pdf
RANKING MEAN SQUARED ERROR,"Ranked Return Regression, Matthew E. Taylor",None,arXiv:2601.09236,,41.17083549499512,2601.09236v2_Reward Learning through Ranking Mean Squared Error.pdf
Repository Intelligence Graph: Deterministic,,None,arXiv:2601.10112,,39.62850570678711,2601.10112v1_Repository Intelligence Graph Deterministic Archit.pdf
Artificial Intelligence in Materials Science and Engineering:,"Lycée Fabert, 57000 Metz, Heinz A. Preisig8, Salim Belouettar∗1",None,arXiv:2601.12554,,41.419029235839844,2601.12554v1_Artificial Intelligence in Materials Science and E.pdf
OpenDecoder: Open Large Language Model Decoding to,"Tetsuya Sakai, Zhan Su
Université de Montréal
Montréal, Zheyuan Liu, Jianhan Zhang",10.1145/nnnnnnn.nnnnnnn,arXiv:2601.09028,"Information Retrieval, Retrieval-Augmented Generation, Robust
Question Answer, Decoding Paradigm, Large Language Model
ACM Reference Format:
Fengran Mo",40.17925262451172,2601.09028v1_OpenDecoder Open Large Language Model Decoding to .pdf
RLPO: Residual Listwise Preference Optimization for Long-Context,"Weisi Lin, Hao Jiang, Zhi Yang, Yichi Zhang",None,arXiv:2601.07449,,40.0691032409668,2601.07449v1_RLPO Residual Listwise Preference Optimization for.pdf
HT-GNN: Hyper-Temporal Graph Neural Network,"Xinjian Zhao‡§, Jiahui Zhang∗, Xiaohui Zhao∗§",None,arXiv:2601.13013,,41.33200645446777,2601.13013v1_HT-GNN Hyper-Temporal Graph Neural Network for Cus.pdf
Diffusion-Driven Deceptive Patches: Adversarial,"Shahrzad Sayyafzadeh, Shonda Bernadin, Pottsdamer St, Hongmei Chi",None,arXiv:2601.09806,,36.13543510437012,2601.09806v1_Diffusion-Driven Deceptive Patches Adversarial Man.pdf
Navigating Ideation Space: Decomposed Conceptual Representations for,"Dawei Zhou, Yuexi Shen, Minqian Liu, Lifu Huang",None,arXiv:2601.08901,,39.95323181152344,2601.08901v1_Navigating Ideation Space Decomposed Conceptual Re.pdf
Lightweight Self-Supervised Detection of Fundamental Frequency and,,None,arXiv:2601.11768,"self-supervised pitch detection, unsupervised pitch detection, fundamental frequency, pitch
estimation, resonance",39.11304473876953,2601.11768v1_Lightweight Self-Supervised Detection of Fundament.pdf
Empowering Older Adults in Digital Technology Use with,"Homaira Huda Shomee, Debaleena Chattopadhyay
Department, Sourav Medya",None,arXiv:2601.10018,"Technology support, Digital technology use, Artificial intelligence, Large language models, Com-
munication barriers",38.80882263183594,2601.10018v1_Empowering Older Adults in Digital Technology Use .pdf
Patch-Level Tokenization with CNN Encoders and,,None,arXiv:2601.12467,,36.83614730834961,2601.12467v1_Patch-Level Tokenization with CNN Encoders and Att.pdf
TOWARDS ROBUST LONG-CONTEXT UNDERSTANDING OF LARGE LANGUAGE MODEL,,None,arXiv:2601.13734,,41.1226749420166,2601.13734v1_Towards robust long-context understanding of large.pdf
Context-aware Graph Causality Inference for Few-Shot Molecular Property,,None,arXiv:2601.11135,,40.9548282623291,2601.11135v1_Context-aware Graph Causality Inference for Few-Sh.pdf
GAZEFORMER-MOE: CONTEXT-AWARE GAZE ESTIMATION VIA CLIP AND MOE,"Xinyuan Zhao1,Xianrui Chen1, Ahmad Chaddad1,2,∗",None,arXiv:2601.12316,,42.644500732421875,2601.12316v1_GazeFormer-MoE Context-Aware Gaze Estimation via C.pdf
Beyond Memorization: Testing LLM Reasoning on Unseen Theory of,,None,arXiv:2601.13392,,42.92798042297363,2601.13392v1_Beyond Memorization Testing LLM Reasoning on Unsee.pdf
A SCOPING REVIEW OF THE ETHICAL PERSPECTIVES ON,"ETH Zürich, Andrea Ferrario∗1,2,3",None,arXiv:2601.09869,"anthropomorphism, conversational agents, large language models, AI ethics, deception",39.75486755371094,2601.09869v1_A Scoping Review of the Ethical Perspectives on An.pdf
Auditing Training Data in Object Classification Models,"Aythami Morales, Julian Fierrez, Gonzalo Mancera, Daniel DeAlcala",None,arXiv:2601.12929,,39.71052169799805,2601.12929v1_Membership Inference Test Auditing Training Data i.pdf
TRUTHTENSOR: EVALUATING LLMS HUMAN IMITATION THROUGH,"Large Language Models, Spencer Graham, Haruna Isah, Shirin Shahabi",None,arXiv:2601.13545,,35.85171699523926,2601.13545v1_TruthTensor Evaluating LLMs Human Imitation throug.pdf
PRISM-CAFO: Prior-conditioned Remote-sensing Infrastructure Segmentation,"Nibir Chandra Mandal1, Madhav Marathe1,2",None,arXiv:2601.11451,,42.93036460876465,2601.11451v1_PRISM-CAFO Prior-conditioned Remote-sensing Infras.pdf
PASTA: A Scalable Framework for Multi-Policy AI Compliance,,None,arXiv:2601.11702,,39.97683525085449,2601.11702v1_PASTA A Scalable Framework for Multi-Policy AI Com.pdf
Backpropagation-Free Test-Time Adaptation for,"Dongrui Wu, Siyang Li, Jiayi Ouyang, Tianwang Jia",None,arXiv:2601.07556,,40.20500183105469,2601.07556v1_Backpropagation-Free Test-Time Adaptation for Ligh.pdf
An Axiomatic Approach to General Intelligence:,,None,arXiv:2601.08224,"axiomatization of intelligence, competitive selection, system tokens, reconstruction–
compression trade-off, category formation",39.424896240234375,2601.08224v1_An Axiomatic Approach to General Intelligence SANC.pdf
CalPro: Prior-Aware Evidential–Conformal Prediction with Structure-Aware,Farabi Shihab,None,arXiv:2601.07201,,42.97018051147461,2601.07201v1_CalPro Prior-Aware Evidential--Conformal Predictio.pdf
DIFFUSION MODELS AT ANY-ORDER GENERATION,Artificial Intelligence,None,arXiv:2601.13228,,39.34931755065918,2601.13228v1_Autoregressive Models Rival Diffusion Models at AN.pdf
META-LEARNING TO ADDRESS DATA SHIFT IN TIME SERIES,"Natalie Kleina, Samuel Myrenab, P.O. Box 1663, Virginia Tech",None,arXiv:2601.09018,"signals, seismology, Reptile, FOMAML, model-agnostic meta-learning",42.09184646606445,2601.09018v1_Meta-learning to Address Data Shift in Time Series.pdf
